gene_symbol,logfc_dz:769,logfc_dz:768,logfc_dz:548,logfc_dz:853,logfc_dz:855,logfc_dz:891,logfc_dz:892,logfc_dz:854,logfc_dz:543,logfc_dz:767,logfc_dz:542,logfc_dz:465,logfc_dz:852,logfc_dz:547,logfc_dz:549,logfc_dz:545,mean_logfc,median_logfc,common_experiment,organism,signature_type
DLK1,,,,,,0.1468314677476883,0.2421857714653015,,,,,,,,,,0.1945086196064949,0.1945086196064949,,human,UP
PEG10,,,,,,0.3120699822902679,0.3285654783248901,0.0148939378559589,,,,,0.023593908175826,,,,0.1697808266617357,0.167831945233047,,human,UP
FBLN5,,,,,,0.0726799294352531,0.1980224549770355,,,,,,,,,,0.1353511922061443,0.1353511922061443,,human,UP
BCKDHB,,,,,,0.1114585995674133,0.1589780151844024,,,,,,,,,,0.1352183073759079,0.1352183073759079,,human,UP
GPR19,,0.0980655029416084,,,,,,,0.090408369898796,,,,,,,,0.0942369364202022,0.0942369364202022,,human,UP
SELL,,,,,,,,,,,,,,,0.0920187830924987,,0.0920187830924987,0.0920187830924987,,human,UP
XIST,0.0651693046092987,,,,,,,,0.1188464537262916,,,,,,,,0.0920078791677951,0.0920078791677951,0.0651693046092987,human,UP
VCAN,,,0.0837704986333847,,,,0.0909952372312545,,,,,,,,,,0.0873828679323196,0.0873828679323196,,human,UP
MT1E,,,,0.0465428978204727,0.0348421707749366,,,,,,,0.1515066027641296,0.0897741839289665,,,,0.0806664638221263,0.0681585408747196,,human,UP
TIMP2,,,,,,,0.0798065736889839,,,,,,,,,,0.0798065736889839,0.0798065736889839,,human,UP
CP,,,,,,0.0745392218232154,,,,,,,,,,,0.0745392218232154,0.0745392218232154,,human,UP
DAPP1,,,,,,,,,,,,,,0.0744258016347885,,,0.0744258016347885,0.0744258016347885,,human,UP
COL1A2,,,,,,0.0677842646837234,0.0744879320263862,,,,,,,,,,0.0711360983550548,0.0711360983550548,,human,UP
HBA2,,,0.100831925868988,-0.1769235432147979,0.0657862797379493,,,0.2281142771244049,,,,0.1102646365761756,,,0.1825425177812576,-0.0256368834525346,0.0692827443459204,0.100831925868988,,human,UP
MNDA,,,,,,,,,,,,,,,0.0691613182425499,,0.0691613182425499,0.0691613182425499,,human,UP
IGFBP2,,,,,,,0.0687860250473022,,,,,,,,,,0.0687860250473022,0.0687860250473022,,human,UP
ARPC1B,,,0.0676585435867309,,,,,,,,,,,,,,0.0676585435867309,0.0676585435867309,,human,UP
ZBED2,,,,,,,,,,,,,,0.0666985884308815,,,0.0666985884308815,0.0666985884308815,,human,UP
EIF4A2,,,,,,,,,,,,0.0660315677523613,,,,,0.0660315677523613,0.0660315677523613,,human,UP
LGALS2,,,0.0431348569691181,,,,,,,,,,,,0.0843283832073211,,0.0637316200882196,0.0637316200882196,,human,UP
LTF,,,0.0523261837661266,,,,,,,,,,,,0.0691492184996604,,0.0607377011328935,0.0607377011328935,,human,UP
A2M,,,,,,0.1373011767864227,0.0249994825571775,,,,0.018456919118762,,,,,,0.0602525261541207,0.0249994825571775,,human,UP
P2RY14,,,,,,,,,,0.052511915564537,0.0638810470700264,,,,,,0.0581964813172817,0.0581964813172817,,human,UP
LAMP3,,,,,,,,,,,,,,0.0581804998219013,,,0.0581804998219013,0.0581804998219013,,human,UP
GPC5,,,,,,,,,,,,,,0.0568143911659717,,,0.0568143911659717,0.0568143911659717,,human,UP
PSMD14,,0.0559188686311244,,,,,,,,,,,,,,,0.0559188686311244,0.0559188686311244,,human,UP
CDH2,,,,,,0.0555006973445415,,,,,,,,,,,0.0555006973445415,0.0555006973445415,,human,UP
LEP,,,,,,,,,,,0.0548602417111396,,,,,,0.0548602417111396,0.0548602417111396,,human,UP
RASL11B,,,,,,,,,,,,,,,,0.0548462867736816,0.0548462867736816,0.0548462867736816,,human,UP
FOXA1,,,,,,,,,,,,,,0.0548006929457187,,,0.0548006929457187,0.0548006929457187,,human,UP
FAM107A,,0.033533651381731,,0.0673245266079902,,,,0.0902207940816879,0.0264930855482816,,,,,,,,0.0543930144049227,0.0504290889948606,,human,UP
HLA-DQA2,,,0.0620735138654708,,,,,,,,,,,,0.0464085042476654,,0.0542410090565681,0.0542410090565681,,human,UP
ALDH1L1,,,,,,,,,,,,,,,,0.0530061982572078,0.0530061982572078,0.0530061982572078,,human,UP
IL32,,,0.0529829449951648,,,,,,,,,,,,,,0.0529829449951648,0.0529829449951648,,human,UP
COL1A1,,,,,,0.0674374774098396,0.0385082699358463,,,,,,,,,,0.0529728736728429,0.0529728736728429,,human,UP
AGO3,,,,,,,,,,0.0570784509181976,0.0483552776277065,,,,,,0.052716864272952,0.052716864272952,,human,UP
SNRNP70,,,,,,,,,,,,0.0524610690772533,,,,,0.0524610690772533,0.0524610690772533,,human,UP
DDN,,,,,0.0515666902065277,,,0.048935692757368,,,,,0.055772814899683,,,,0.0520917326211929,0.0515666902065277,,human,UP
CTSS,,,0.0493378341197967,,,,,,,,,,,,0.0540516339242458,,0.0516947340220212,0.0516947340220212,,human,UP
MEIS1,,,,,,0.0281970854848623,0.0750130265951156,,,,,,,,,,0.0516050560399889,0.0516050560399889,,human,UP
RPS28,,,,,0.0281862244009971,,0.0385902300477027,,,,,0.0877979025244712,,,,,0.0515247856577237,0.0385902300477027,,human,UP
GRIA1,,,,,,,0.050793319940567,,,,,,,,,,0.050793319940567,0.050793319940567,,human,UP
BCL2A1,,,0.0466143637895584,,,,,,,,,,,,0.0548278540372848,,0.0507211089134216,0.0507211089134216,,human,UP
TTR,,,,,,,,,,,,,,0.0504133030772209,,,0.0504133030772209,0.0504133030772209,,human,UP
SOD3,,,,,,,,,,,,,,,,0.0501055009663105,0.0501055009663105,0.0501055009663105,,human,UP
IFIH1,,,,,,,,,,,,,,0.0494167953729629,,,0.0494167953729629,0.0494167953729629,,human,UP
DCAF6,,0.0417562425136566,0.0569533891975879,0.0483599230647087,0.1412067115306854,,,0.0683816149830818,0.0187166631221771,,,,-0.0282865986227989,,0.0454877279698848,,0.0490719592198729,0.0469238255172967,,human,UP
STMN2,,,,0.0657329931855201,-0.0277085453271865,0.0634556040167808,0.0220784302800893,0.098162718117237,,,,,0.0987071469426155,0.020107252523303,,,0.0486479428197656,0.0634556040167808,,human,UP
SNCG,,,,,,,,,,,,0.0484971068799495,,,,,0.0484971068799495,0.0484971068799495,,human,UP
GLRX,,,,0.0484639964997768,,,,,,,,,,,,,0.0484639964997768,0.0484639964997768,,human,UP
RPS24,,,,,,,,,,,,0.0475315600633621,,,,,0.0475315600633621,0.0475315600633621,,human,UP
BAIAP3,,,,,,,0.0474119074642658,,,,,,,,,,0.0474119074642658,0.0474119074642658,,human,UP
INHBE,,,,,,,,,,,0.0472505614161491,,,,,,0.0472505614161491,0.0472505614161491,,human,UP
UBD,,,,,,,,,,,,,,0.0470458790659904,,,0.0470458790659904,0.0470458790659904,,human,UP
SLC27A6,,,,,,,,,,,,,,0.0466202199459075,,,0.0466202199459075,0.0466202199459075,,human,UP
LY96,,,0.0597795583307743,,,,,,,,,,,0.0330561026930809,,,0.0464178305119276,0.0464178305119276,,human,UP
HSPB1,,,,0.0426673255860805,0.0214823149144649,,,0.0248459912836551,,,,0.0598174817860126,0.0786467716097831,,,,0.0454919770359993,0.0426673255860805,,human,UP
CYCS,,,,,,,,,,,,0.0447477102279663,,,,,0.0447477102279663,0.0447477102279663,,human,UP
CHMP1B,,,,,,0.031073635444045,0.0582873672246933,,,,,,,,,,0.0446805013343691,0.0446805013343691,,human,UP
TPT1,,,0.0252040959894657,,0.0636152550578117,,,0.0340037308633327,,,,,0.0790243148803711,,0.0215393528342247,,0.0446773499250412,0.0340037308633327,,human,UP
GTPBP6,,0.0537277609109878,,,,,,,0.0355351231992244,,,,,,,,0.0446314420551061,0.0446314420551061,,human,UP
RPS12,,,,,0.0342478267848491,,,0.05451126024127,,,,,,,,,0.0443795435130596,0.0443795435130596,,human,UP
C4orf19,,,,,,,,,,,,,,0.0443615578114986,,,0.0443615578114986,0.0443615578114986,,human,UP
BTG1,,,,,,,,,,,,,,,0.0438915491104126,,0.0438915491104126,0.0438915491104126,,human,UP
FTL,,0.0287503991276025,0.0420199669897556,0.0230476595461368,0.0727616250514984,,,0.0182084403932094,0.0192290917038917,,,0.0638058334589004,0.081488586962223,,,,0.0436639504041522,0.0353851830586791,,human,UP
PON2,,,,,-0.0149997435510158,0.06750950217247,0.104456789791584,0.0173606034368276,,,,,,,,,0.0435817879624664,0.0424350528046488,,human,UP
TUBA8,,,,,,,,,,,,,,,,0.0432870164513587,0.0432870164513587,0.0432870164513587,,human,UP
UTP14A,0.0443842038512229,,,,,,,,0.0414180234074592,,,,,,,,0.0429011136293411,0.0429011136293411,0.0443842038512229,human,UP
EDN1,,,,,,,,,,,,,,,,0.0425875037908554,0.0425875037908554,0.0425875037908554,,human,UP
SGK1,,,0.0583943836390972,,,,,,,,,,-0.0382598415017128,,0.1171803772449493,0.0323882736265659,0.0424257982522249,0.0453913286328315,,human,UP
ITIH4,,0.0239386595785617,,,,,,,0.0271895993500947,0.0627396181225776,0.0555706694722175,,,,,,0.0423596366308629,0.0413801344111561,,human,UP
POR,,0.044083222746849,,,,,,,0.0405095294117927,,,,,,,,0.0422963760793209,0.0422963760793209,,human,UP
RPL9,,,,,0.1110243871808052,,0.0160146933048963,0.0660285279154777,,,0.0152873340994119,0.0207856278866529,0.0321408659219741,,0.0435685440897941,0.0330837070941925,0.0422417109366506,0.0326122865080833,,human,UP
THNSL2,,,,,,,,,,,,,,,,0.0422260090708732,0.0422260090708732,0.0422260090708732,,human,UP
CHST1,,,,,,,,,,,,0.0421607121825218,,,,,0.0421607121825218,0.0421607121825218,,human,UP
SCO2,,0.0564803257584571,,,,,,,0.0459508709609508,,,,,,0.0233716294169425,,0.0419342753787835,0.0459508709609508,,human,UP
MAP2,,,,0.0239328388124704,,0.0312886126339435,0.0636719912290573,0.0630521178245544,,,,,,0.026776548475027,,,0.0417444217950105,0.0312886126339435,,human,UP
RPS4X,,0.0311322025954723,,,0.0514891594648361,0.0561137534677982,0.0734892338514328,0.0395973473787307,,0.0133484881371259,0.0141794746741652,0.0289995446801185,0.065470390021801,,,,0.041535510474609,0.0395973473787307,,human,UP
TLR2,,,0.03962904214859,,,,,,,,,,,,0.0430707149207592,,0.0413498785346746,0.0413498785346746,,human,UP
PDE3A,,,,,,0.0488940216600894,0.0329822301864624,,,,,,,,,,0.0409381259232759,0.0409381259232759,,human,UP
RPL21,,,-0.0249277651309967,,0.0685173645615577,,,0.0850967392325401,,,,0.0403381399810314,0.0475450456142425,,0.0286829713732004,,0.0408754159385959,0.0439415927976369,,human,UP
AVPI1,,0.0388570502400398,,,,,,,0.0427728667855262,,,,,,,,0.040814958512783,0.040814958512783,,human,UP
SPOCK2,,,,,,,0.0455467589199543,,,,,,,0.0356218256056308,,,0.0405842922627925,0.0405842922627925,,human,UP
DDX17,,,0.0882516354322433,0.0250568613409996,,0.0282705668359994,0.0132876243442296,,,,,,,,0.047808714210987,,0.0405350804328918,0.0282705668359994,,human,UP
ZIC1,,,,,-0.015435698442161,0.052767165005207,0.0835553482174873,,,,,,,,,,0.0402956049268444,0.052767165005207,,human,UP
RARRES1,,,,,,,,,,,,,,0.0402944348752498,,,0.0402944348752498,0.0402944348752498,,human,UP
TUBA1B,,,,-0.0204469319432973,0.0765785872936248,,,,,,,0.0640804544091224,,,,,0.0400707032531499,0.0640804544091224,,human,UP
C3AR1,,,0.0612512715160846,,,,,,,,,,,,0.0184956844896078,,0.0398734780028462,0.0398734780028462,,human,UP
THSD7A,,,,,,,,,,,,,,0.0393056534230709,,,0.0393056534230709,0.0393056534230709,,human,UP
UQCR11,,,,,,,,,,,,0.039179254323244,,,,,0.039179254323244,0.039179254323244,,human,UP
HSP90B1,,,0.0184631496667861,,,0.0594168454408645,,,,,,,,,,,0.0389399975538253,0.0389399975538253,,human,UP
VWF,,,,,,,,,,,,,,,,0.0387658141553401,0.0387658141553401,0.0387658141553401,,human,UP
S100A12,,,0.0385136231780052,,,,,,,,,,,,,,0.0385136231780052,0.0385136231780052,,human,UP
CFTR,,,,,,,,,,,,,,0.0384188741445541,,,0.0384188741445541,0.0384188741445541,,human,UP
HBD,,,0.1193940714001655,,,,,,,-0.0200129803270101,-0.0168252270668745,,,,0.085891418159008,0.023255605250597,0.0383405774831771,0.023255605250597,,human,UP
RIMBP2,,,,,,,,,,,,0.0381939373910427,,,,,0.0381939373910427,0.0381939373910427,,human,UP
SLC14A1,,,,,,,,,,,,,-0.0151878483593463,,,0.0913678333163261,0.0380899924784898,0.0380899924784898,,human,UP
TMEM123,,,0.0612689070403575,,,,,,,,,-0.0119063956663012,,,0.0644047558307647,,0.037922422401607,0.0612689070403575,,human,UP
GNAL,,,,,,0.0230310354381799,0.052707202732563,,,,,,,,,,0.0378691190853714,0.0378691190853714,,human,UP
CST6,,,,,,,,,,,,,,0.0378419458866119,,,0.0378419458866119,0.0378419458866119,,human,UP
MAN2B2,0.0355764478445053,,,,,,,,0.0400260835886001,,,,,,,,0.0378012657165527,0.0378012657165527,0.0355764478445053,human,UP
VTCN1,,,,,,,,,,,,,,0.0377448797225952,,,0.0377448797225952,0.0377448797225952,,human,UP
TMEM47,,,,,,0.0374340675771236,,,,,,,,,,,0.0374340675771236,0.0374340675771236,,human,UP
BIK,,,,,,,,,,,,,,0.0373511090874671,,,0.0373511090874671,0.0373511090874671,,human,UP
NDUFB8,,,,,,,,,,,,0.0373335033655166,,,,,0.0373335033655166,0.0373335033655166,,human,UP
SPINK1,,,,,,,,,,,,,,0.0370422080159187,,,0.0370422080159187,0.0370422080159187,,human,UP
ZFP36,,,0.0530121475458145,-0.0148197244852781,,,,,,,,,,,0.072683610022068,,0.0369586776942014,0.0530121475458145,,human,UP
RPL5,,,0.0132792107760906,,,0.0537830516695976,0.0521934516727924,,,,,0.0473838299512863,,,0.0174251589924097,,0.0368129406124353,0.0473838299512863,,human,UP
CPVL,,,0.0559865050017833,,,,,,,,,,,0.0200952235609293,0.0341797769069671,,0.0367538351565599,0.0341797769069671,,human,UP
NPHP1,,,,,,,,,,,,,,,,0.0366050153970718,0.0366050153970718,0.0366050153970718,,human,UP
PHLDA1,,,,,,,0.0365942008793354,,,,,,,,,,0.0365942008793354,0.0365942008793354,,human,UP
RPSAP58,,,,,,,,,,,,0.036559198051691,,,,,0.036559198051691,0.036559198051691,,human,UP
NFKBIA,,,,0.0226464346051216,,,,,,,,0.0181646384298801,0.0172669421881437,,0.0876092389225959,,0.0364218135364353,0.0204055365175008,,human,UP
EIF5A2,,,,,,,,,,,,,,,,0.0361923985183239,0.0361923985183239,0.0361923985183239,,human,UP
LRRC37A3,,,,,,0.0474158599972724,0.0401038900017738,,,,,,,0.0209774617105722,,,0.0361657372365395,0.0401038900017738,,human,UP
EEF1A2,0.0185857135802507,-0.024918396025896,,0.0648730173707008,0.0267157480120658,,,0.0780361667275428,,,,,0.0534961596131324,,,,0.0361314015462994,0.0401059538125991,0.0185857135802507,human,UP
F13A1,,,0.0359762385487556,,,,,,,,,,,,,,0.0359762385487556,0.0359762385487556,,human,UP
SRP9,,,0.0383631773293018,,,,,,,,,,,,0.0333727598190307,,0.0358679685741663,0.0358679685741663,,human,UP
PSD3,,,,,0.022746916860342,,,0.050263162702322,,,,,0.0345279648900032,,,,0.0358460148175557,0.0345279648900032,,human,UP
OAZ1,,,0.0654532089829444,,0.0463547110557556,,,,,,,0.05476825684309,0.0256628133356571,,-0.0144665902480483,,0.0355544799938798,0.0463547110557556,,human,UP
SH3BGRL,,,0.0371614843606948,,,,,,,,,,,,0.0337347984313964,,0.0354481413960456,0.0354481413960456,,human,UP
CHRDL1,0.0386781729757785,0.0410743467509746,,,,,-0.0268084984272718,,0.0930461511015892,0.0306714475154876,0.0353839769959449,,,,,,0.0353409328187505,0.0370310749858617,0.0386781729757785,human,UP
CYP1A1,,,,,,,,,,,,,,0.0352750569581985,,,0.0352750569581985,0.0352750569581985,,human,UP
INA,,0.0179575160145759,,0.0322644896805286,,0.0356728546321392,0.0174904279410839,,0.029743555933237,,,0.0782130137085914,,,,,0.035223642985026,0.0310040228068828,,human,UP
RGS2,,,0.0829420313239097,0.0313106589019298,0.0165272746235132,,,,,,,,0.0151784075424075,-0.0203589014708995,0.0847928524017334,,0.0350653872204323,0.0239189667627215,,human,UP
TSC22D1,,,,,0.066152736544609,,,0.0158955249935388,,,,0.0229566562920808,,,,,0.0350016392767429,0.0229566562920808,,human,UP
RPS3A,,,0.0213728323578834,,0.0401258841156959,,0.0363961085677146,0.0526443496346473,,,,,0.0385374836623668,,0.0207052212208509,,0.0349636465931932,0.0374667961150407,,human,UP
C3,,,,0.0201457571238279,0.0478736199438571,,,0.0333189219236373,,,,,0.0370206423103809,,,,0.0345897353254258,0.0351697821170091,,human,UP
COMMD8,,,0.0370792783796787,,,,,,,,,,,,0.0320826955139637,,0.0345809869468212,0.0345809869468212,,human,UP
EYA1,,,,,,,,,,,,,,0.0344722941517829,,,0.0344722941517829,0.0344722941517829,,human,UP
ENTPD6,,0.0642345622181892,,,,,,,0.0434506498277187,,0.0150926802307367,0.014399629086256,,,,,0.0342943803407251,0.0292716650292277,,human,UP
HOXA4,,,,,,,,,,,,,,0.0341902896761894,,,0.0341902896761894,0.0341902896761894,,human,UP
ENO2,,,,0.0245677605271339,-0.026623586192727,,,0.0608798712491989,,,,0.0592347979545593,0.0524487644433975,,,,0.0341015215963125,0.0524487644433975,,human,UP
CD69,,,0.0141662089154124,,,,,,,,,,,,0.0538317561149597,,0.033998982515186,0.033998982515186,,human,UP
CHN1,,,,0.0476881861686706,0.0930676236748695,-0.013796018436551,-0.0248587876558303,0.0581894032657146,,,,,0.043031170964241,,,,0.033886929663519,0.0453596785664558,,human,UP
CPE,0.0321353003382682,,,0.06287532299757,0.0644438862800598,,0.0446529798209667,,,,,-0.0370508879423141,,0.0362439081072807,,,0.0338834182669719,0.0404484439641237,0.0321353003382682,human,UP
SF3A2,,0.0337784215807914,,,,,,,0.033801794052124,,,,,,,,0.0337901078164577,0.0337901078164577,,human,UP
APOBEC3C,,,,,0.018959455192089,,,0.0485567636787891,,,,,,,,,0.0337581094354391,0.0337581094354391,,human,UP
PYROXD1,,0.0375072173774242,,,,,,,0.0299670379608869,,,,,,,,0.0337371276691556,0.0337371276691556,,human,UP
COL4A2,,,,,,,0.0336709395051002,,,,,,,,,,0.0336709395051002,0.0336709395051002,,human,UP
EDF1,,0.0441622398793697,,,,,,,0.0231643076986074,,,,,,,,0.0336632737889885,0.0336632737889885,,human,UP
CXADR,,,,,,0.0336600169539451,,,,,,,,,,,0.0336600169539451,0.0336600169539451,,human,UP
MBP,,,,,-0.0207443460822105,,,0.0233872774988412,,,,0.0981838181614875,,,,,0.0336089165260394,0.0233872774988412,,human,UP
C12orf43,,0.0330399200320243,,,,,,,0.0341471992433071,,,,,,,,0.0335935596376657,0.0335935596376657,,human,UP
SFRP1,,,,,,,,,,,,,,0.0335026644170284,,,0.0335026644170284,0.0335026644170284,,human,UP
GPR87,,,,,,,,,,,,,,0.0334950387477874,,,0.0334950387477874,0.0334950387477874,,human,UP
RAB6B,,,,,,,,0.014713536016643,,,,0.0522653572261333,,,,,0.0334894466213882,0.0334894466213882,,human,UP
ATP10D,,,,,,,,,,,,,,0.0334639735519886,,,0.0334639735519886,0.0334639735519886,,human,UP
ARMCX6,,,,,,,,,,0.0278787966817617,0.0389416553080081,,,,,,0.0334102259948849,0.0334102259948849,,human,UP
ALDH2,,0.0539545565843582,-0.013535002246499,0.0158297531306743,,,,,0.0772987008094787,,,,,,,,0.033387002069503,0.0348921548575162,,human,UP
EPHA7,,,,,,,0.033364538103342,,,,,,,,,,0.033364538103342,0.033364538103342,,human,UP
SERPINB7,,,,,,,,,,,,,,0.0333141312003135,,,0.0333141312003135,0.0333141312003135,,human,UP
PLIN3,,,,,,,,,,,,,,,,0.0332802794873714,0.0332802794873714,0.0332802794873714,,human,UP
RIMS3,,,,,,,,0.0332474261522293,,,,,,,,,0.0332474261522293,0.0332474261522293,,human,UP
EPB41L1,,,,,,,,,,,,0.0331850498914718,,,,,0.0331850498914718,0.0331850498914718,,human,UP
RPL6,,,,0.0397000163793563,0.0352232903242111,0.0340167991816997,0.0328830778598785,0.0313268490135669,,,0.0143629685044288,,0.0446094535291194,,,,0.0331603506846087,0.0340167991816997,,human,UP
TCF12,,,,,,,0.0330528654158115,,,,,,,,,,0.0330528654158115,0.0330528654158115,,human,UP
MGLL,,,,,,,,,,,,,,0.0329846069216728,,,0.0329846069216728,0.0329846069216728,,human,UP
NPY2R,,,,,,,,,,,,,,0.032938789576292,,,0.032938789576292,0.032938789576292,,human,UP
SAA1,,,,,,,,,,,,,,0.0328103937208652,,,0.0328103937208652,0.0328103937208652,,human,UP
NME2,,,,,,,,,,,,0.0327223986387252,,,,,0.0327223986387252,0.0327223986387252,,human,UP
PDZD2,,,,,,,,,,,,,,,,0.0327067896723747,0.0327067896723747,0.0327067896723747,,human,UP
ITGB6,,,,,,,,,,,,,,0.0327030271291732,,,0.0327030271291732,0.0327030271291732,,human,UP
PDK4,,,,,,,,,,,,,,,,0.0326996184885501,0.0326996184885501,0.0326996184885501,,human,UP
ATXN2,,,,,,,,,,,,0.0326846837997436,,,,,0.0326846837997436,0.0326846837997436,,human,UP
RPS27,,,,0.0164627972990274,,,0.0403173714876174,,,,,0.0409920662641525,,,,,0.0325907450169324,0.0403173714876174,,human,UP
SYBU,,,,,0.0155446073040366,,,,,,,,,0.0496054925024509,,,0.0325750499032437,0.0325750499032437,,human,UP
EIF4G2,,,,,,0.0450493805110454,0.0199032872915267,,,,,,,,,,0.0324763339012861,0.0324763339012861,,human,UP
CXCL8,,,0.0627154782414436,,,,,,,-0.0217632092535495,-0.0175466425716877,,,,0.106469340622425,,0.0324687417596578,0.0225844178348779,,human,UP
EGR1,,,0.0452950336039066,,,0.0156136387959122,,,,-0.0169493947178125,,,,,0.085594467818737,,0.0323884363751858,0.0304543361999094,,human,UP
CARTPT,,,,0.0414706468582153,,,,,,,,,0.0159682165831327,,,0.0394081808626651,0.0322823481013377,0.0394081808626651,,human,UP
EPAS1,,,,,,,,,,,,,,0.0321247912943363,,,0.0321247912943363,0.0321247912943363,,human,UP
CHI3L1,,,,,0.0407926402986049,,,,,,,0.0234425012022256,,,,,0.0321175707504153,0.0321175707504153,,human,UP
EMX2,,,,,,,,,,,,,,,,0.0320395939052104,0.0320395939052104,0.0320395939052104,,human,UP
MAP2K1,,,,,0.0392539389431476,,,,,,,,0.0247766189277172,,,,0.0320152789354324,0.0320152789354324,,human,UP
BIRC3,,,,,,,,,,,,,,0.0319825485348701,,,0.0319825485348701,0.0319825485348701,,human,UP
SLC22A17,,,,,,,,,,,,,,,,0.0319749265909194,0.0319749265909194,0.0319749265909194,,human,UP
MARCO,,,,,,,,,,,,,,0.0318686589598655,,,0.0318686589598655,0.0318686589598655,,human,UP
KCTD7,,0.0412456765770912,,,,,,,0.0224625188857316,,,,,,,,0.0318540977314114,0.0318540977314114,,human,UP
RPL23,,,,,0.0433071255683898,,,,,,,0.0203092731535434,,,,,0.0318081993609666,0.0318081993609666,,human,UP
HSP90AB1,,,,,,0.0343627370893955,0.0287502463907003,,,,,,0.0322537831962108,,,,0.0317889222254355,0.0322537831962108,,human,UP
RPS23,,,0.0827763453125953,0.0234087072312831,0.0198352262377738,,0.014399248175323,,,,,0.0294720865786075,0.0198442675173282,,,,0.0316226468421518,0.0216264873743057,,human,UP
HSD3B1,,,,,,,,,,,,,,0.0315263122320175,,,0.0315263122320175,0.0315263122320175,,human,UP
RPL7,,,,,,,0.0247145425528287,0.018562177196145,,,,0.0512387081980705,,,,,0.0315051426490147,0.0247145425528287,,human,UP
FZD3,,,,,,0.0350508615374565,0.0279540922492742,,,,,,,,,,0.0315024768933653,0.0315024768933653,,human,UP
EXPH5,,,,,,,,,,,,,,0.0314693376421928,,,0.0314693376421928,0.0314693376421928,,human,UP
GRAMD1C,,,,,,,,,,,,,,,,0.0314152054488658,0.0314152054488658,0.0314152054488658,,human,UP
RPS5,,0.0246046874672174,0.0496174469590187,,0.0166637413203716,,,0.018242347985506,,,,0.0226308610290288,0.023117322474718,,0.0649553835391998,,0.0314045415392943,0.023117322474718,,human,UP
RPL23A,,,0.0398623459041118,,0.025000412017107,,0.0201642531901597,0.0557208657264709,,,,0.0288016758859157,0.0183072872459888,,,,0.0313094733282923,0.0269010439515113,,human,UP
TRIM24,,,,,,,,,,,,,,,,0.0310829766094684,0.0310829766094684,0.0310829766094684,,human,UP
RPS21,,,-0.0198557246476411,,0.0599419996142387,,,0.053126823157072,,,,,,,,,0.0310710327078898,0.053126823157072,,human,UP
TNFSF15,,,,,,,,,,,,,,0.0309728179126977,,,0.0309728179126977,0.0309728179126977,,human,UP
CELF3,,,,,0.0309694129973649,,,,,,,,,,,,0.0309694129973649,0.0309694129973649,,human,UP
FBXL5,,,0.0277935154736042,,,,,,,,,,,,0.0340573899447917,,0.0309254527091979,0.0309254527091979,,human,UP
KIF5A,,,,,0.0482519008219242,0.0149395791813731,,,,,,,0.02923477999866,,,,0.0308087533339858,0.02923477999866,,human,UP
RTN3,,,,,0.0255659110844135,,,,,,,,0.0359783992171287,,,,0.0307721551507711,0.0307721551507711,,human,UP
VAT1L,,,,,,0.0336451269686222,0.0276819542050361,,,,,,,,,,0.0306635405868291,0.0306635405868291,,human,UP
HSPA6,,,,,,,,,,,,,,0.0306395329535007,,,0.0306395329535007,0.0306395329535007,,human,UP
RPL39,,,0.0244787875562906,,0.0545788891613483,,,0.0171298775821924,,-0.013371292501688,,,0.0331681817770004,,0.0676724314689636,,0.0306094791740179,0.0288234846666455,,human,UP
GSTM3,,0.0326355919241905,,0.0458209030330181,0.0160389114171266,,,0.0294966455549001,0.0405068509280681,,,,0.0189813859760761,,,,0.0305800481388966,0.0310661187395453,,human,UP
C1orf115,,,,,0.0305754728615283,,,,,,,,,,,,0.0305754728615283,0.0305754728615283,,human,UP
LDB2,,,,,,,,,,,,,,,,0.0305393189191818,0.0305393189191818,0.0305393189191818,,human,UP
EIF3K,,,,,,,,,,,,0.0305151436477899,,,,,0.0305151436477899,0.0305151436477899,,human,UP
RHOBTB3,,,,,,0.0414747521281242,0.019350878894329,,,,,,,,,,0.0304128155112266,0.0304128155112266,,human,UP
PNRC1,,,,,,,,,,,,,0.0303876809775829,,,,0.0303876809775829,0.0303876809775829,,human,UP
TTC38,,,,,,,,0.0303755346685647,,,,,,,,,0.0303755346685647,0.0303755346685647,,human,UP
PSG8,,,,,,,,,,,,,,0.0302939228713512,,,0.0302939228713512,0.0302939228713512,,human,UP
COL3A1,,,,,,0.0373708344995975,0.0231024455279111,,,,,,,,,,0.0302366400137543,0.0302366400137543,,human,UP
NPTX1,-0.0259352792054414,,,0.0303687695413827,0.0521194078028202,,,0.064327023923397,,,,,,,,,0.0302199805155396,0.0412440886721015,-0.0259352792054414,human,UP
EDIL3,,,,,,0.0390130020678043,0.0214204974472522,,,,,,,,,,0.0302167497575283,0.0302167497575283,,human,UP
KRT7,,,,,,,,,,,,,,0.0301948897540569,,,0.0301948897540569,0.0301948897540569,,human,UP
CSRP2,,,,,,,,,,0.0276096612215042,0.0326068326830863,,,,,,0.0301082469522953,0.0301082469522953,,human,UP
FAM131A,,,,,,,,,,,,0.0300818756222724,,,,,0.0300818756222724,0.0300818756222724,,human,UP
C4BPB,,,,,,,,,,,,,,0.0300724972039461,,,0.0300724972039461,0.0300724972039461,,human,UP
CLMN,,,,,,,,,,,,,,,,0.0300391465425491,0.0300391465425491,0.0300391465425491,,human,UP
R3HDM1,,,,,,,,,,,,0.0299613624811172,,,,,0.0299613624811172,0.0299613624811172,,human,UP
