"exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","drug_name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID"
1526,-0.447314618400605,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","AZD-7648",0.0500000007450581,24,"ACH-000916","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
1749,-0.644317989553046,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","AZD-8055",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
1885,-0.631404040492949,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","AZD1390",0.5,24,"ACH-000164","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
1977,-0.416573023543299,1e-05,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","AZD2858",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
2177,-0.522255889736811,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Abemaciclib",0.5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
2279,-0.443692487718814,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Abiraterone acetate",0.0500000007450581,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
2427,-0.613855857071743,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Acetazolamide",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
2627,-0.56575813277079,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Acetohexamide",0.5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
2729,-0.597801318143098,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Adagrasib",0.0500000007450581,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
2973,-0.534342576374158,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Adenine",5,24,"ACH-000957","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3004,-0.455698611930183,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Adenosine",0.0500000007450581,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3257,-0.511596832857538,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Afatinib",5,24,"ACH-001333","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3313,-0.45759250131296,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Aliskiren",0.0500000007450581,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3566,-0.440444929530493,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Allantoin",5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3613,-0.499533006878246,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Allopurinol",0.0500000007450581,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3778,-0.510792675591859,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Almonertinib (hydrochloride)",0.0500000007450581,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
3967,-0.429967657670081,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Almonertinib (mesylate)",0.5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4118,-0.471231878955383,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Alpelisib",0.5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4232,-0.437847616476887,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Altretamine",0.0500000007450581,24,"ACH-000463","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4355,-0.499222982125166,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Amsacrine",0.0500000007450581,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4523,-0.457755093159015,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Anastrozole",0.0500000007450581,24,"ACH-000957","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4655,-0.523052589782484,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Anethole trithione",0.0500000007450581,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4905,-0.52003486066979,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Apalutamide",5,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
4970,-0.492769308331842,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Aprepitant",0.0500000007450581,24,"ACH-000396","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
5140,-0.445690655932182,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Arbutin",0.0500000007450581,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
5381,-0.412741601703278,1e-05,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Artemether",5,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
5515,-0.461092749234963,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Artesunate",5,24,"ACH-000861","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
5588,-0.449427212153753,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Asciminib",0.0500000007450581,24,"ACH-000348","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
5718,-0.473105963917813,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Aspirin",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
5879,-0.470431266925444,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Ataluren",0.0500000007450581,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6036,-0.490451824402762,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Atazanavir (sulfate)",0.0500000007450581,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6283,-0.389498424937335,7e-05,0.000940177263058379,"file16e9735a0fec_logFC_0","TAHOE","Auranofin",5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6318,-0.48798238433485,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Azithromycin (hydrate)",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6594,-0.503464428816067,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","BAY1125976",5,24,"ACH-000890","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6685,-0.5958365240455,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","BI-3406",0.5,24,"ACH-000164","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6768,-0.495520044518381,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","BI-78D3",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
6942,-0.482709518542316,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Baicalin",0.0500000007450581,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
7068,-0.539970699237848,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Balsalazide (sodium hydrate)",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
7227,-0.523362492286056,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Belinostat",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
7417,-0.431186974265989,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Belumosudil",0.5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
7527,-0.455532719347403,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Belumosudil (mesylate)",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
7855,-0.402706506314432,3e-05,0.000532088014981273,"file16e9735a0fec_logFC_0","TAHOE","Bendamustine",0.5,24,"ACH-001333","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8070,-0.454545799066796,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Benproperine (phosphate)",5,24,"ACH-000750","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8116,-0.500507946707038,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bentamapimod",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8381,-0.509750743032511,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Benztropine (mesylate)",5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8455,-0.429752498535451,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Berbamine",0.5,24,"ACH-001333","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8583,-0.471897405278636,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Berbamine (dihydrochloride)",0.0500000007450581,24,"ACH-000164","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8716,-0.408698565964368,1e-05,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Berberine (chloride hydrate)",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
8902,-0.517059307637465,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bergenin",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9139,-0.467805347486892,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bestatin",5,24,"ACH-000932","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9188,-0.485002919318258,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bestatin (hydrochloride)",0.0500000007450581,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9365,-0.452338950942739,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Betamethasone dipropionate",0.5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9466,-0.54007265532778,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bexarotene",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9638,-0.498917113855368,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bicalutamide",0.0500000007450581,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9760,-0.483318443343221,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bimatoprost",0.0500000007450581,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
9935,-0.533148320927453,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bimiralisib",0.0500000007450581,24,"ACH-000943","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
10096,-0.517345126987899,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Binimetinib",0.0500000007450581,24,"ACH-000842","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
10307,-0.468074907652721,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bisoprolol (hemifumarate)",5,24,"ACH-000138","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
10364,-0.477056701277947,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bortezomib",0.0500000007450581,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
10623,-0.521625204523427,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Bosentan (hydrate)",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
10684,-0.483793504932523,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Brimonidine",0.0500000007450581,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
10908,-0.574237114168327,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Brivudine",5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11061,-0.448535035242088,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Budesonide",5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11115,-0.373579338463901,0.00016,0.00182393580742227,"file16e9735a0fec_logFC_0","TAHOE","Busulfan",0.0500000007450581,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11275,-0.391311140646592,7e-05,0.000940177263058379,"file16e9735a0fec_logFC_0","TAHOE","CP21R7",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11408,-0.592586154118488,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cabozantinib (S-malate)",0.0500000007450581,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11644,-0.604263549402004,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Canagliflozin",0.5,24,"ACH-000236","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11738,-0.481570519873369,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Canagliflozin (hemihydrate)",0.0500000007450581,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
11902,-0.444320727942032,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Capivasertib",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12096,-0.522340119648039,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Capmatinib",0.5,24,"ACH-000842","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12288,-0.52626139487667,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Captopril",5,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12322,-0.46472233713676,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Carbamazepine",0.0500000007450581,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12529,-0.354124307212036,0.00058,0.00524501273074475,"file16e9735a0fec_logFC_0","TAHOE","Carbidopa (monohydrate)",0.5,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12747,-0.480793013000502,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Celecoxib",5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12790,-0.472284080473428,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cepharanthine",0.0500000007450581,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12996,-0.463398863959769,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Chlorhexidine (diacetate)",0.5,24,"ACH-000842","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13111,-0.48761001233253,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Ciclopirox",0.5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13306,-0.498653788414463,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cilostazol",5,24,"ACH-000580","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13348,-0.494573833324042,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cinacalcet",0.0500000007450581,24,"ACH-000558","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13517,-0.451042617156594,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Citalopram (hydrobromide)",0.0500000007450581,24,"ACH-000178","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13710,-0.460682846633591,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Clobetasol propionate",0.5,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13907,-0.478560492479699,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Clofarabine",5,24,"ACH-000138","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13953,-0.476689463754977,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Clonidine (hydrochloride)",0.0500000007450581,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14184,-0.443528795627184,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Clopidogrel",0.5,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14303,-0.507263699035402,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Clotrimazole",0.5,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14514,-0.468554859222356,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cloxacillin (sodium)",5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14672,-0.547254202693597,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cobimetinib",5,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14838,-0.498246330803257,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Crizotinib (hydrochloride)",5,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14888,-0.441966080162426,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cyclosporin A",0.0500000007450581,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15129,-0.49717689210454,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cysteamine (hydrochloride)",5,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15277,-0.420718993368209,1e-05,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Cytarabine",5,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15411,-0.40417288916664,2e-05,0.000356505646173149,"file16e9735a0fec_logFC_0","TAHOE","Cytarabine (hydrochloride)",5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15513,-0.505631423600414,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","DT-061",0.5,24,"ACH-000861","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15675,-0.511630695971341,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","DTP3",0.5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15890,-0.499670537575098,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dabrafenib",5,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15912,-0.392961264509794,6e-05,0.000895853914871256,"file16e9735a0fec_logFC_0","TAHOE","Daidzin",0.0500000007450581,24,"ACH-000954","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16054,-0.56098123323348,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dapagliflozin",0.0500000007450581,24,"ACH-000927","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16337,-0.458555582939445,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dapagliflozin ((2S)-1,2-propanediol, hydrate)",5,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16355,-0.449269021289996,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Daptomycin",0.0500000007450581,24,"ACH-001333","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16614,-0.512653190858866,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Darinaparsin",5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16888,-0.612970892881069,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Decitabine",0.5,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16949,-0.476781517634736,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Delamanid",0.0500000007450581,24,"ACH-000757","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17116,-0.484172722907308,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Demeclocycline",0.0500000007450581,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17249,-0.549945281120079,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dexamethasone",0.0500000007450581,24,"ACH-000757","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17523,-0.502764183632453,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dexmedetomidine",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17663,-0.486815512778008,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Diammonium Glycyrrhizinate",5,24,"ACH-000861","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17815,-0.578301910319717,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Digitoxin",5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17858,-0.46729043255788,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dihydroartemisinin",0.0500000007450581,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18136,-0.430160934142723,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dimethyl fumarate",5,24,"ACH-000348","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18406,-0.485911599913545,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Diphenhydramine",5,24,"ACH-000580","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18475,-0.402533401010661,4e-05,0.00068714631197098,"file16e9735a0fec_logFC_0","TAHOE","Docetaxel",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18703,-0.52485234704386,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Docetaxel (Trihydrate)",5,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18890,-0.471122343395935,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Dorzolamide (hydrochloride)",5,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18953,-0.468468673318996,9.99990000099999e-06,0.000187362347510715,"file16e9735a0fec_logFC_0","TAHOE","Doxorubicin (hydrochloride)",0.5,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
