gene_symbol,logfc_dz:576,logfc_dz:575,logfc_dz:579,logfc_dz:580,logfc_dz:578,logfc_dz:577,logfc_dz:574,mean_logfc,median_logfc,common_experiment,organism,signature_type
NFKBIA,0.0833932235836982,0.0400505177676677,0.0247510969638824,0.0247203093022108,0.0349184013903141,0.0682999491691589,,0.0460222496961553,0.0374844595789909,0.0247203093022108,human,UP
FST,,0.0418514646589756,,,0.0489347241818904,,,0.045393094420433,0.045393094420433,,human,UP
OR2W3,0.0217286497354507,,,,,,0.0683107450604438,0.0450196973979473,0.0450196973979473,,human,UP
EGR2,,,,0.0516214035451412,,,0.0382127277553081,0.0449170656502246,0.0449170656502246,0.0516214035451412,human,UP
CXCL10,,0.0977648124098777,,0.0362788774073123,0.016362939029932,0.0376289300620555,0.0358183719217777,0.0447707861661911,0.0362788774073123,0.0362788774073123,human,UP
LOC100289251,0.0799218192696571,0.03552221134305,0.0295168831944465,0.0271228831261396,0.0318971462547779,0.0645514503121376,,0.0447553989167014,0.0337096787989139,0.0271228831261396,human,UP
AQP9,,,0.0639758482575416,,0.0331244021654129,0.0177361089736223,0.064050555229187,0.0447217286564409,0.0485501252114772,,human,UP
GPR146,,,,,,,0.0442819558084011,0.0442819558084011,0.0442819558084011,,human,UP
CD83,0.0262763202190399,,,0.0534790679812431,0.0444765500724315,0.0518120154738426,,0.0440109884366393,0.048144282773137,0.0534790679812431,human,UP
JUN,0.0215245671570301,0.0259923562407493,0.0360078439116478,0.0589355751872062,0.0490324795246124,0.0789794847369194,0.0354514457285404,0.0437033932123865,0.0360078439116478,0.0589355751872062,human,UP
FAM20A,,,0.0217907149344682,,0.0278490297496318,,0.0805130675435066,0.0433842707425355,0.0278490297496318,,human,UP
ARL4A,,,,0.0431932285428047,,,,0.0431932285428047,0.0431932285428047,0.0431932285428047,human,UP
TRBV27,0.0509695634245872,0.0311753489077091,0.0419918857514858,,0.0711176693439483,0.0319286845624446,0.0292514897882938,0.0427391069630781,0.0369602851569652,,human,UP
LINC01342,0.0426070392131805,,,,,,,0.0426070392131805,0.0426070392131805,,human,UP
LOC100288438,0.0424381867051124,,,,,,,0.0424381867051124,0.0424381867051124,,human,UP
LOC100506979,0.0445541888475418,0.0368733294308185,0.0375920012593269,0.0335126742720603,0.0474258176982402,,0.0545411482453346,0.0424165266255537,0.0410730950534343,0.0335126742720603,human,UP
C21orf116,,,,,0.0351149626076221,0.0481721200048923,,0.0416435413062572,0.0416435413062572,,human,UP
TREML1,0.0333065092563629,,0.0524464063346385,,0.0508380383253097,0.0357250906527042,0.0356536135077476,0.0415939316153526,0.0357250906527042,,human,UP
LRG1,,,,,,,0.040932759642601,0.040932759642601,0.040932759642601,,human,UP
KCNJ15,,,0.040953941643238,,,,0.0392449684441089,0.0400994550436735,0.0400994550436735,,human,UP
CXCR1,,,0.040075697004795,,,,0.0398012958467006,0.0399384964257478,0.0399384964257478,,human,UP
DUSP5,,,,0.0398538447916507,,,,0.0398538447916507,0.0398538447916507,0.0398538447916507,human,UP
MOP-1,,0.0265388563275337,,0.057623017579317,,0.0350842513144016,,0.0397487084070841,0.0350842513144016,0.057623017579317,human,UP
MS4A4A,,,0.0262075364589691,0.0313973389565944,0.0287228096276521,0.0267371833324432,0.0850414261221885,0.0396212588995695,0.0287228096276521,0.0313973389565944,human,UP
LOC286367,0.0393506549298763,,,,,,,0.0393506549298763,0.0393506549298763,,human,UP
RGS1,,,,0.0560606196522712,0.0226364638656377,,,0.0393485417589545,0.0393485417589545,0.0560606196522712,human,UP
HDC,,0.0308469180017709,0.0473514646291732,,,,,0.0390991913154721,0.0390991913154721,,human,UP
HPR,,-0.0216336529701948,0.046922031790018,0.018282663077116,,0.0402293540537357,0.111290656030178,0.0390182103961706,0.0402293540537357,0.018282663077116,human,UP
IFIT1,,0.0380237661302089,,,,0.0352074578404426,0.0436488278210163,0.0389600172638893,0.0380237661302089,,human,UP
MANSC1,,,,,,,0.0389482043683528,0.0389482043683528,0.0389482043683528,,human,UP
HBG2,0.1270799934864044,-0.0560331866145134,0.0250865053385496,-0.0259333457797765,0.0480771362781524,0.025508027523756,0.1245916634798049,0.038339541958911,0.025508027523756,-0.0259333457797765,human,UP
GRB14,0.0429987572133541,,0.0565764531493186,,0.0221393648535013,0.0312962979078292,,0.0382527182810008,0.0371475275605917,,human,UP
BPGM,,,,,,,0.0380019471049308,0.0380019471049308,0.0380019471049308,,human,UP
EGF,0.0533000156283378,0.0199106577783823,0.0565391518175601,0.0303758457303047,0.0474248565733432,0.0285703986883163,0.0296958312392234,0.0379738224936383,0.0303758457303047,0.0303758457303047,human,UP
FFAR2,,,0.0288585796952247,,,,0.0466780923306942,0.0377683360129594,0.0377683360129594,,human,UP
MGAM,,,0.0647207573056221,-0.01835080049932,0.0271693207323551,,0.0774387791752815,0.0377445141784846,0.0459450390189886,-0.01835080049932,human,UP
IRF7,,,,,,,0.037356361746788,0.037356361746788,0.037356361746788,,human,UP
MMP1,,,0.0331386812031269,,0.0288294125348329,0.0491928085684776,,0.0370536341021458,0.0331386812031269,,human,UP
GPR128,,,,,,,0.0369719080626964,0.0369719080626964,0.0369719080626964,,human,UP
GPR84,,,,,,,0.0369447283446788,0.0369447283446788,0.0369447283446788,,human,UP
PROS1,0.0369172133505344,0.0197304263710975,0.0486878417432308,0.0201722793281078,0.0631973445415496,0.0386455953121185,0.0292942710220813,0.0366635673812457,0.0369172133505344,0.0201722793281078,human,UP
FAM225B,,,,0.0365007445216178,,,,0.0365007445216178,0.0365007445216178,0.0365007445216178,human,UP
LINC00936,0.0278589781373739,0.0262728743255138,0.0224108900874853,0.0402826145291328,0.0407655797898769,0.0749445334076881,0.0223090052604675,0.0364063536482197,0.0278589781373739,0.0402826145291328,human,UP
MIR22HG,,,0.0409294217824935,0.0582409687340259,0.0281997807323932,0.0320881530642509,0.0225452110171318,0.0364007070660591,0.0320881530642509,0.0582409687340259,human,UP
PNMAL1,,,,0.0363672785460948,,,,0.0363672785460948,0.0363672785460948,0.0363672785460948,human,UP
NAMPT,,,0.0446232669055461,0.0327305868268013,0.0307526662945747,0.0274575054645538,0.046109240502119,0.036334653198719,0.0327305868268013,0.0327305868268013,human,UP
LPAR4,0.0512862727046012,0.0253313742578029,0.040237795561552,,0.0316400937736034,0.0329895317554473,,0.0362970136106014,0.0329895317554473,,human,UP
SMIM24,,,,,,,0.0362930595874786,0.0362930595874786,0.0362930595874786,,human,UP
HIST1H2BG,0.0459683984518051,0.0260238330811262,0.018588526174426,0.0514748431742191,0.0393180325627327,,0.0352805703878402,0.0361090339720249,0.0372993014752864,0.0514748431742191,human,UP
AVPI1,,,,0.0357834957540035,,,,0.0357834957540035,0.0357834957540035,0.0357834957540035,human,UP
BAMBI,,,,0.0357416495680809,,,,0.0357416495680809,0.0357416495680809,0.0357416495680809,human,UP
ATF3,,,,0.0356397256255149,,,,0.0356397256255149,0.0356397256255149,0.0356397256255149,human,UP
DSC1,0.0150733366608619,0.0315860882401466,,,0.0506548471748828,0.0447587892413139,,0.0355182653293013,0.0381724387407302,,human,UP
MCEMP1,,,0.0228530205786228,,,,0.0481117144227027,0.0354823675006628,0.0354823675006628,,human,UP
ZNF703,,,,0.0352414511144161,,,,0.0352414511144161,0.0352414511144161,0.0352414511144161,human,UP
HIST1H1D,0.0332095623016357,,,,0.0250672921538352,0.0470735095441341,,0.0351167879998683,0.0332095623016357,,human,UP
C1orf186,,0.0234475769102573,0.0467650853097438,,,,,0.0351063311100006,0.0351063311100006,,human,UP
JUP,,0.0458130910992622,,0.0230028554797172,,0.0364428460597991,,0.0350862642129262,0.0364428460597991,0.0230028554797172,human,UP
SLC25A37,0.0267486609518528,,0.0163880437612533,,,,0.0620525479316711,0.0350630842149257,0.0267486609518528,,human,UP
TNFSF9,,,,0.0349869541823864,,,,0.0349869541823864,0.0349869541823864,0.0349869541823864,human,UP
MLH3,0.0477219484746456,0.0274585578590631,0.0431616902351379,,0.0209909845143556,,,0.0348332952708005,0.0353101240471005,,human,UP
LAMP3,,0.034797579050064,,,,,0.0348619669675827,0.0348297730088233,0.0348297730088233,,human,UP
MYL9,,,0.0463721752166748,,0.0373307950794696,0.0262460485100746,0.0282727684825658,0.0345554468221962,0.0328017817810177,,human,UP
RAP2C,,,0.0224534254521131,,,0.0464667491614818,,0.0344600873067975,0.0344600873067975,,human,UP
LINC00487,0.0239051561802625,0.0226394403725862,,0.0510503575205802,,0.0354141518473625,0.0389991104602813,0.0344016432762146,0.0354141518473625,0.0510503575205802,human,UP
DYSF,,0.0256123524159193,0.0296877231448888,,0.0327307917177677,,0.0490700714290142,0.0342752346768975,0.0312092574313282,,human,UP
LOC100506314,,,,,0.0341815985739231,,,0.0341815985739231,0.0341815985739231,,human,UP
KLF4,,,0.0228634197264909,0.056305643171072,0.0216475278139114,0.042768120765686,0.0260225515812635,0.0339214526116848,0.0260225515812635,0.056305643171072,human,UP
LSMEM1,,,0.0357015542685985,0.0316985286772251,,,,0.0337000414729118,0.0337000414729118,0.0316985286772251,human,UP
METTL7B,,,,,,,0.0336674712598323,0.0336674712598323,0.0336674712598323,,human,UP
IER3,0.0414569564163684,0.0364435538649559,,,,0.0227254573255777,,0.0335419892023007,0.0364435538649559,,human,UP
LOC613266,,,0.0184073373675346,,0.0265019796788692,0.0511380471289157,0.0373428985476493,0.0333475656807422,0.0319224391132593,,human,UP
BTG3,,,,0.0331456661224365,,,,0.0331456661224365,0.0331456661224365,0.0331456661224365,human,UP
LUM,,0.0541119463741779,,0.0228586941957473,0.0239797141402959,0.0313535407185554,,0.0330759738571941,0.0276666274294257,0.0228586941957473,human,UP
PILRB,0.0330712236464023,,,,,,,0.0330712236464023,0.0330712236464023,,human,UP
ST6GALNAC2,,,0.0328930653631687,,,,,0.0328930653631687,0.0328930653631687,,human,UP
CXCL2,0.0491108857095241,0.0223423447459936,,0.0315233878791332,,0.0283188242465257,,0.0328238606452941,0.0299211060628294,0.0315233878791332,human,UP
IFIT3,,0.0388688966631889,0.0173071306198835,,,0.0360958464443683,0.0383940041065216,0.0326664694584906,0.0372449252754449,,human,UP
CA2,0.0438918806612491,0.0171298887580633,0.0416188724339008,0.0338959358632564,0.036410491913557,0.023003539070487,,0.0326584347834189,0.0351532138884067,0.0338959358632564,human,UP
SOCS3,,,0.030357988551259,0.0356575511395931,0.036037091165781,0.0239218268543481,0.0367070809006691,0.03253630772233,0.0356575511395931,0.0356575511395931,human,UP
HCAR3,,,0.0209842827171087,0.0419049821794033,,,0.0346578359603881,0.0325157002856334,0.0346578359603881,0.0419049821794033,human,UP
ASGR2,,,0.0272616632282733,,,,0.0375524424016475,0.0324070528149604,0.0324070528149604,,human,UP
CORO2B,,,,,0.0350258946418762,0.0296808928251266,,0.0323533937335014,0.0323533937335014,,human,UP
FCGR1B,,,,0.0163939222693443,,,0.048308715224266,0.0323513187468051,0.0323513187468051,0.0163939222693443,human,UP
FAM210B,,,,,,,0.0321962833404541,0.0321962833404541,0.0321962833404541,,human,UP
LOC100130938,0.0222815964370965,,0.0365570411086082,0.0428842231631279,0.0416518822312355,0.0251791849732399,0.0242997445166111,0.0321422787383198,0.030868113040924,0.0428842231631279,human,UP
HBQ1,,,,,,0.0171943958848714,0.0467949770390987,0.0319946864619851,0.0319946864619851,,human,UP
IFI27,,0.01590146869421,,0.045506864786148,,0.0359040163457393,0.030544864013791,0.0319643034599721,0.0332244401797652,0.045506864786148,human,UP
SCGB1C1,0.0484665669500827,,0.0262524299323558,0.0403474979102611,0.0219050366431474,,0.022576455026865,0.0319095972925424,0.0262524299323558,0.0403474979102611,human,UP
CXCL5,,,0.0317908711731433,,,,,0.0317908711731433,0.0317908711731433,,human,UP
CYSTM1,,,,,,0.0216362234205007,0.0416035018861293,0.031619862653315,0.031619862653315,,human,UP
LOC100507487,0.0315537340939044,,,,,,,0.0315537340939044,0.0315537340939044,,human,UP
PPP1R15A,0.0421923026442527,0.0250140223652124,0.024319402873516,0.0306227039545774,0.0256149023771286,0.0473106727004051,0.0254698619246482,0.0315062669771058,0.0256149023771286,0.0306227039545774,human,UP
PLK2,,0.0155835589393973,,0.0469107218086719,,,,0.0312471403740346,0.0312471403740346,0.0469107218086719,human,UP
LINC01125,0.0310397967696189,,,,,,,0.0310397967696189,0.0310397967696189,,human,UP
CSRNP1,,,0.0249254330992698,0.0439092889428138,0.0266225133091211,0.0354999862611293,0.0237018521875143,0.0309318147599697,0.0266225133091211,0.0439092889428138,human,UP
LOC284242,,,,0.0308501292020082,,,,0.0308501292020082,0.0308501292020082,0.0308501292020082,human,UP
STRADB,,,,,,,0.0307838097214698,0.0307838097214698,0.0307838097214698,,human,UP
ACSL1,,,0.0292775612324476,,,,0.0322660729289054,0.0307718170806765,0.0307718170806765,,human,UP
SDHAP3,0.0306231509894132,,,,,,,0.0306231509894132,0.0306231509894132,,human,UP
CMTM5,0.0315451212227344,,0.0411396734416484,,0.0308712944388389,0.0188129656016826,,0.0305922636762261,0.0312082078307867,,human,UP
CCNA1,,0.0476287268102169,0.0158150363713502,,0.0267045684158802,0.0317117162048816,,0.0304650119505822,0.0292081423103809,,human,UP
WASF1,,,0.0344150215387344,0.0341874286532402,0.029112571850419,0.028795950114727,0.0257586557418108,0.0304539255797863,0.029112571850419,0.0341874286532402,human,UP
FCGR1A,,0.0207979492843151,,0.0201028864830732,0.0213679056614637,,0.0594155006110668,0.0304210605099797,0.0210829274728894,0.0201028864830732,human,UP
XK,0.0232691410928964,,0.0371160246431827,0.0207366123795509,0.032139454036951,,0.0386784076690673,0.0303879279643297,0.032139454036951,0.0207366123795509,human,UP
IFI44L,0.0384586453437805,,,,,0.0314234346151351,0.0212284196168184,0.0303701665252447,0.0314234346151351,,human,UP
FCGR3B,-0.0182825978845357,,0.0659596249461174,,0.0196400489658117,,0.0541567951440811,0.0303684677928686,0.0368984220549464,,human,UP
DUSP1,,,0.017757611349225,0.0435141921043396,0.0192785672843456,0.0406428463757038,,0.0302983042784035,0.0299607068300247,0.0435141921043396,human,UP
HP,-0.014786415733397,-0.0251310113817453,0.0502451434731483,0.0170682854950428,,0.0455312468111515,0.1088160499930381,0.0302905497762064,0.0312997661530971,0.0170682854950428,human,UP
STEAP4,0.0173886101692914,,0.029832512140274,,0.0284271147102117,,0.0446581356227397,0.0300765931606292,0.0291298134252429,,human,UP
DSP,0.0199985820800066,,0.0319746322929859,,,0.0376627594232559,,0.0298786579320828,0.0319746322929859,,human,UP
USP18,0.015235555358231,0.0261314734816551,,,,0.0269049629569053,0.051223199814558,0.0298737979028373,0.0265182182192802,,human,UP
HBEGF,,,0.0194924008101224,0.0384103171527385,0.0256601721048355,0.0448848083615303,0.0205513872206211,0.0297998171299695,0.0256601721048355,0.0384103171527385,human,UP
SERPING1,,0.0322100520133972,,0.0245068147778511,0.0305178202688694,0.0223100911825895,0.0385310426354408,0.0296151641756296,0.0305178202688694,0.0245068147778511,human,UP
HIST1H2AE,0.0169030055403709,0.0428176783025264,0.0314766094088554,0.032994907349348,0.0277725998312234,,0.0257061831653118,0.029611830599606,0.0296246046200394,0.032994907349348,human,UP
TNFRSF10C,,,0.0276691447943449,,,,0.0314341187477111,0.029551631771028,0.029551631771028,,human,UP
SH3BGRL2,0.025972943753004,,0.0359889976680278,,0.0349065251648426,,0.0205089095979928,0.0293443440459668,0.0304397344589233,,human,UP
PAX8-AS1,,,,,,0.029337229207158,,0.029337229207158,0.029337229207158,,human,UP
TREM1,,,0.0293261390179395,,,,,0.0293261390179395,0.0293261390179395,,human,UP
BEST1,0.0176424775272607,0.0256642326712608,0.0256771221756935,0.0214836541563272,0.0259767957031726,0.0618903413414955,0.0269380249083042,0.0293246640690735,0.0256771221756935,0.0214836541563272,human,UP
RHOBTB1,0.0155921289697289,0.0174895897507667,0.0273419599980115,0.0475307255983352,0.0398209057748317,0.0280737336724996,,0.0293081739606956,0.0277078468352556,0.0475307255983352,human,UP
STOX1,,,,,,0.0292743146419525,,0.0292743146419525,0.0292743146419525,,human,UP
ADIPOR1,,,,,,,0.0291418582201004,0.0291418582201004,0.0291418582201004,,human,UP
DTX1,,,,,,,0.0291208364069461,0.0291208364069461,0.0291208364069461,,human,UP
RSAD2,,0.0239069852977991,,,,0.027394151315093,0.0358407869935035,0.0290473078687985,0.027394151315093,,human,UP
TP53INP2,,,0.0299018789082765,0.0445516705513,0.0177059918642044,,0.0235831905156373,0.0289356829598546,0.0267425347119569,0.0445516705513,human,UP
SUCNR1,0.0330542176961898,,0.0252762418240308,,0.028400843963027,,,0.0289104344944159,0.028400843963027,,human,UP
DNAJB9,,,,0.0288742203265428,,,,0.0288742203265428,0.0288742203265428,0.0288742203265428,human,UP
LOC374443,,,,0.0287140235304832,,,,0.0287140235304832,0.0287140235304832,0.0287140235304832,human,UP
VSTM1,,0.0242945160716772,0.0329116880893707,,,,,0.0286031020805239,0.0286031020805239,,human,UP
GNG11,0.024628859013319,,0.0348417535424232,0.0241361986845731,0.0342670083045959,0.0377474538981914,0.0157957449555397,0.0285695030664404,0.0294479336589574,0.0241361986845731,human,UP
GP1BA,,,0.0271603669971227,,0.0297719519585371,,,0.0284661594778299,0.0284661594778299,,human,UP
SLC35D3,0.0363548658788204,,0.022465419024229,0.0368757843971252,,0.0179133862257003,,0.0284023638814687,0.0294101424515247,0.0368757843971252,human,UP
TRIM58,0.0269456449896097,,0.0171420760452747,,0.0273652523756027,0.0177797600626945,0.052641611546278,0.0283748690038919,0.0269456449896097,,human,UP
FCRLA,,,,,,0.0283005125820636,,0.0283005125820636,0.0283005125820636,,human,UP
VWDE,,,0.0282863471657037,,,,,0.0282863471657037,0.0282863471657037,,human,UP
TUBBP5,,,0.0282781608402729,,,,,0.0282781608402729,0.0282781608402729,,human,UP
SNORA28,0.0174214877188205,,0.0190978404134511,,0.0450333803892135,0.0315015204250812,,0.0282635572366416,0.0252996804192662,,human,UP
PPP1R17,,,0.0218820795416831,0.041741918772459,,0.0210137758404016,,0.0282125913848479,0.0218820795416831,0.041741918772459,human,UP
THBS1,,0.0296420138329267,,,0.0234404020011425,0.0315542854368686,,0.0282122337569793,0.0296420138329267,,human,UP
CHI3L2,,,,,,0.0305619444698095,0.0258584078401327,0.0282101761549711,0.0282101761549711,,human,UP
LOC100288781,,,0.0246624462306499,0.0278782732784748,,,0.0319648385047912,0.028168519337972,0.0278782732784748,0.0278782732784748,human,UP
CLEC1B,0.0217204503715038,0.0178791731595993,0.0511038526892662,0.0272943340241909,0.0311446841806173,0.0198492333292961,,0.0281652879590789,0.0245073921978473,0.0272943340241909,human,UP
RAB15,,,,0.0303617883473634,,,0.0259583350270986,0.028160061687231,0.028160061687231,0.0303617883473634,human,UP
CPA3,,0.0319411680102348,0.0243366863578557,,,,,0.0281389271840453,0.0281389271840453,,human,UP
MAFF,,,,0.028047552332282,,,,0.028047552332282,0.028047552332282,0.028047552332282,human,UP
MIRLET7D,,,,0.0280264914035797,,,,0.0280264914035797,0.0280264914035797,0.0280264914035797,human,UP
DACT1,,,,0.0241421200335025,0.0319732092320919,0.0238197762519121,0.0318958945572376,0.027957750018686,0.0280190072953701,0.0241421200335025,human,UP
LINC00853,,,0.0279085300862789,,,,,0.0279085300862789,0.0279085300862789,,human,UP
TTC7B,,0.0169601757079362,0.0322196558117866,0.0238207448273897,0.0406898707151412,0.0256520211696624,,0.0278684936463832,0.0256520211696624,0.0238207448273897,human,UP
EGR3,,,,0.0278626270592212,,,,0.0278626270592212,0.0278626270592212,0.0278626270592212,human,UP
CABP5,,,0.0278117358684539,,,,,0.0278117358684539,0.0278117358684539,,human,UP
HEY1,,,0.0278111770749092,,,,,0.0278111770749092,0.0278111770749092,,human,UP
ABLIM3,0.0267171710729599,,0.0428602918982505,,0.0333073064684867,0.0183478910475969,0.0178123768419027,0.0278090074658393,0.0267171710729599,,human,UP
RPRM,,0.0221575312316417,,,0.0357330851256847,0.0255043152719736,,0.0277983105431,0.0255043152719736,,human,UP
TWIST1,,0.0263130981475114,0.027146266773343,,0.029795104637742,,,0.0277514898528655,0.027146266773343,,human,UP
CTSL,,,,0.0277389455586671,,,,0.0277389455586671,0.0277389455586671,0.0277389455586671,human,UP
TNFAIP6,,-0.0178365018218755,0.0403447262942791,,,,0.0606081560254097,0.0277054601659377,0.0403447262942791,,human,UP
FGF13,,,0.0256085600703954,,,,0.0296968799084424,0.0276527199894189,0.0276527199894189,,human,UP
NRG1,,,0.0343106649816036,0.028596194460988,0.0238260123878717,0.031308390200138,0.0198477581143379,0.0275778040289878,0.028596194460988,0.028596194460988,human,UP
PMAIP1,,,,0.0349899046123027,0.0175714530050754,0.0300033316016197,,0.0275215630729993,0.0300033316016197,0.0349899046123027,human,UP
TUBB6,,,,,,0.0341626852750778,0.0206067655235528,0.0273847253993153,0.0273847253993153,,human,UP
VEPH1,0.028627660125494,,0.0298475418239831,,0.0236624889075756,,,0.0273792302856842,0.028627660125494,,human,UP
LOC254896,,,0.0253384821116924,,,,0.0294151455163955,0.027376813814044,0.027376813814044,,human,UP
RAD51AP1,,,,0.0273698586970567,,,,0.0273698586970567,0.0273698586970567,0.0273698586970567,human,UP
GMPR,0.0296998564153909,,0.0236133504658937,0.0202255025506019,0.0185883101075887,,0.0445638634264469,0.0273381765931844,0.0236133504658937,0.0202255025506019,human,UP
IFI44,0.027328697964549,,,,,,,0.027328697964549,0.027328697964549,,human,UP
IDO1,,0.0272699240595102,,,,,,0.0272699240595102,0.0272699240595102,,human,UP
CETP,,,0.0168217420578002,,,,0.0376669690012931,0.0272443555295467,0.0272443555295467,,human,UP
MAP3K7CL,,0.0300736483186483,0.016121594235301,0.0353396721184253,,,,0.0271783048907915,0.0300736483186483,0.0353396721184253,human,UP
GNG3,,,,,,0.0271769762039184,,0.0271769762039184,0.0271769762039184,,human,UP
SLC25A39,0.020814299583435,,,,,,0.0334700345993042,0.0271421670913696,0.0271421670913696,,human,UP
HYMAI,,,,,0.0271369386464357,,,0.0271369386464357,0.0271369386464357,,human,UP
CEACAM1,,,,,,,0.0271196793764829,0.0271196793764829,0.0271196793764829,,human,UP
SNORA72,,,0.0224097240716218,0.0317473113536834,,,,0.0270785177126526,0.0270785177126526,0.0317473113536834,human,UP
SERPINB2,,0.0231251064687967,0.0230586603283882,,,,0.0348473638296127,0.0270103768755992,0.0231251064687967,,human,UP
SIK1,,,,0.0308221895247697,,0.023182550445199,,0.0270023699849843,0.0270023699849843,0.0308221895247697,human,UP
